Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1rg1dpv,,,Collection,,,,,The Cooperative Society for Olive Pressing in Beit Jala Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5fc2j85,ark:/21198/z1rg1dpv,,Work,74.0,0074.01.0114|~|75178|~|21795_ca_object_representations_media_43606_original.jpg,The Cooperative Society for Olive Pressing in Beit Jala Collection,Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,وقائع الاجتماع العادي للجنة إدارة الجمعية التعاونية لعصر الزيتون رقم 4 في بلدة بيت جالا للعام 1981,Proceedings of the Ordinary Session No. 4 of the Management Committee of the Cooperative Society for Olive Pressing in Beit Jala - 1981,,"The Cooperative Society for Olive Pressing in Beit Jala, ""Correspondence, Reports, Papers, and Documents"", collection, 7 August 2018, the Palestinian Museum Digital Archive.; The Cooperative Society for Olive Pressing in Beit Jala, ""Minutes 1981 - 2017"", society collection, 7 August 2018, the Palestinian Museum Digital Archive.; الجمعية التعاونية لعصر الزيتون في بيت جالا، ""محاضر اجتماعات من السنوات 1981 - 2017، مجموعة الجمعية، 7 آب 2018، أرشيف المتحف الفلسطيني الرقمي.",,,text,15 July 1981,1981-07-15,,,,Text,image/jpeg,5325,3744,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/6/83088_ca_object_representations_media_43606_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/6/21795_ca_object_representations_media_43606_original.jpg,https://palarchive.org/index.php/Detail/objects/75178/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,The Cooperative Society for Olive Pressing in Beit Jala Collection | Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,5 December 2018 at 10:19:04,9 March 2021 at 12:04:02,,,,,Text,
ark:/13030/m5xx213k,ark:/21198/z1rg1dpv,,Work,74.0,0074.01.0115|~|75179|~|88799_ca_object_representations_media_43607_original.jpg,The Cooperative Society for Olive Pressing in Beit Jala Collection,Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,وقائع الاجتماع العادي للجنة إدارة الجمعية التعاونية لعصر الزيتون رقم 5 في بلدة بيت جالا للعام 1981,Proceedings of the Ordinary Session No. 5 of the Management Committee of the Cooperative Society for Olive Pressing in Beit Jala - 1981,,"The Cooperative Society for Olive Pressing in Beit Jala, ""Correspondence, Reports, Papers, and Documents"", collection, 7 August 2018, the Palestinian Museum Digital Archive.; The Cooperative Society for Olive Pressing in Beit Jala, ""Minutes 1981 - 2017"", society collection, 7 August 2018, the Palestinian Museum Digital Archive.; الجمعية التعاونية لعصر الزيتون في بيت جالا، ""محاضر اجتماعات من السنوات 1981 - 2017، مجموعة الجمعية، 7 آب 2018، أرشيف المتحف الفلسطيني الرقمي.",,,text,23 July 1981,1981-07-23,,,,Text,image/jpeg,5325,3712,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/6/13276_ca_object_representations_media_43607_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/6/88799_ca_object_representations_media_43607_original.jpg,https://palarchive.org/index.php/Detail/objects/75179/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,The Cooperative Society for Olive Pressing in Beit Jala Collection | Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,5 December 2018 at 10:19:04,9 March 2021 at 12:04:01,,,,,Text,
ark:/13030/m5dv917p,ark:/21198/z1rg1dpv,,Work,74.0,0074.01.0116|~|75180|~|14503_ca_object_representations_media_43608_original.jpg,The Cooperative Society for Olive Pressing in Beit Jala Collection,Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,وقائع الاجتماع العادي للجنة إدارة الجمعية التعاونية لعصر الزيتون رقم 6 في بلدة بيت جالا للعام 1981,Proceedings of the Ordinary Session No. 6 of the Management Committee of the Cooperative Society for Olive Pressing in Beit Jala - 1981,,"The Cooperative Society for Olive Pressing in Beit Jala, ""Correspondence, Reports, Papers, and Documents"", collection, 7 August 2018, the Palestinian Museum Digital Archive.; The Cooperative Society for Olive Pressing in Beit Jala, ""Minutes 1981 - 2017"", society collection, 7 August 2018, the Palestinian Museum Digital Archive.; الجمعية التعاونية لعصر الزيتون في بيت جالا، ""محاضر اجتماعات من السنوات 1981 - 2017، مجموعة الجمعية، 7 آب 2018، أرشيف المتحف الفلسطيني الرقمي.",,,text,25 August 1981,1981-08-25,,,,Text,image/jpeg,5325,3717,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/6/74150_ca_object_representations_media_43608_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/6/14503_ca_object_representations_media_43608_original.jpg,https://palarchive.org/index.php/Detail/objects/75180/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,The Cooperative Society for Olive Pressing in Beit Jala Collection | Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,5 December 2018 at 10:19:04,9 March 2021 at 12:04:01,,,,,Text,
ark:/13030/m523092n,ark:/21198/z1rg1dpv,,Work,74.0,0074.01.0117|~|75181|~|17708_ca_object_representations_media_43609_original.jpg,The Cooperative Society for Olive Pressing in Beit Jala Collection,Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,وقائع الاجتماع العادي للجنة إدارة الجمعية التعاونية لعصر الزيتون رقم 7 في بلدة بيت جالا للعام 1981,Proceedings of the Ordinary Session No. 7 of the Management Committee of the Cooperative Society for Olive Pressing in Beit Jala - 1981,,"The Cooperative Society for Olive Pressing in Beit Jala, ""Correspondence, Reports, Papers, and Documents"", collection, 7 August 2018, the Palestinian Museum Digital Archive.; The Cooperative Society for Olive Pressing in Beit Jala, ""Minutes 1981 - 2017"", society collection, 7 August 2018, the Palestinian Museum Digital Archive.; الجمعية التعاونية لعصر الزيتون في بيت جالا، ""محاضر اجتماعات من السنوات 1981 - 2017، مجموعة الجمعية، 7 آب 2018، أرشيف المتحف الفلسطيني الرقمي.",,,text,15 September 1981,1981-09-15,,,,Text,image/jpeg,5325,3738,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/6/86005_ca_object_representations_media_43609_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/6/17708_ca_object_representations_media_43609_original.jpg,https://palarchive.org/index.php/Detail/objects/75181/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,The Cooperative Society for Olive Pressing in Beit Jala Collection | Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,5 December 2018 at 10:19:04,9 March 2021 at 12:04,,,,,Text,
ark:/13030/m5cc8g1v,ark:/21198/z1rg1dpv,,Work,74.0,0074.01.0118|~|75182|~|48503_ca_object_representations_media_43610_original.jpg,The Cooperative Society for Olive Pressing in Beit Jala Collection,Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,وقائع الاجتماع العادي للجنة إدارة الجمعية التعاونية لعصر الزيتون رقم 8 في بلدة بيت جالا للعام 1981,Proceedings of the Ordinary Session No. 8 of the Management Committee of the Cooperative Society for Olive Pressing in Beit Jala - 1981,,"The Cooperative Society for Olive Pressing in Beit Jala, ""Correspondence, Reports, Papers, and Documents"", collection, 7 August 2018, the Palestinian Museum Digital Archive.; The Cooperative Society for Olive Pressing in Beit Jala, ""Minutes 1981 - 2017"", society collection, 7 August 2018, the Palestinian Museum Digital Archive.; الجمعية التعاونية لعصر الزيتون في بيت جالا، ""محاضر اجتماعات من السنوات 1981 - 2017، مجموعة الجمعية، 7 آب 2018، أرشيف المتحف الفلسطيني الرقمي.",,,text,1 October 1981,1981-10-01,,,,Text,image/jpeg,5325,3707,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/6/98374_ca_object_representations_media_43610_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/6/48503_ca_object_representations_media_43610_original.jpg,https://palarchive.org/index.php/Detail/objects/75182/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,The Cooperative Society for Olive Pressing in Beit Jala Collection | Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,5 December 2018 at 10:19:04,9 March 2021 at 12:04,,,,,Text,
ark:/13030/m5064x95,ark:/21198/z1rg1dpv,,Work,74.0,0074.01.0119|~|75183|~|36422_ca_object_representations_media_43612_original.jpg,The Cooperative Society for Olive Pressing in Beit Jala Collection,Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,وقائع الاجتماع العادي للجنة إدارة الجمعية التعاونية لعصر الزيتون رقم 9 في بلدة بيت جالا للعام 1981,Proceedings of the Ordinary Session No. 9 of the Management Committee of the Cooperative Society for Olive Pressing in Beit Jala - 1981,,"The Cooperative Society for Olive Pressing in Beit Jala, ""Correspondence, Reports, Papers, and Documents"", collection, 7 August 2018, the Palestinian Museum Digital Archive.; The Cooperative Society for Olive Pressing in Beit Jala, ""Minutes 1981 - 2017"", society collection, 7 August 2018, the Palestinian Museum Digital Archive.; الجمعية التعاونية لعصر الزيتون في بيت جالا، ""محاضر اجتماعات من السنوات 1981 - 2017، مجموعة الجمعية، 7 آب 2018، أرشيف المتحف الفلسطيني الرقمي.",,,text,14 October 1981,1981-10-14,,,,Text,image/jpeg,5325,3749,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/6/42838_ca_object_representations_media_43612_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/6/36422_ca_object_representations_media_43612_original.jpg,https://palarchive.org/index.php/Detail/objects/75183/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,The Cooperative Society for Olive Pressing in Beit Jala Collection | Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,5 December 2018 at 10:19:04,9 March 2021 at 12:03:59,,,,,Text,
ark:/13030/m5kx2xbc,ark:/21198/z1rg1dpv,,Work,74.0,0074.01.0120|~|75184|~|54160_ca_object_representations_media_43613_original.jpg,The Cooperative Society for Olive Pressing in Beit Jala Collection,Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,وقائع الاجتماع العادي للجنة إدارة الجمعية التعاونية لعصر الزيتون رقم 10 في بلدة بيت جالا للعام 1981,Proceedings of the Ordinary Session No. 10 of the Management Committee of the Cooperative Society for Olive Pressing in Beit Jala - 1981,,"The Cooperative Society for Olive Pressing in Beit Jala, ""Correspondence, Reports, Papers, and Documents"", collection, 7 August 2018, the Palestinian Museum Digital Archive.; The Cooperative Society for Olive Pressing in Beit Jala, ""Minutes 1981 - 2017"", society collection, 7 August 2018, the Palestinian Museum Digital Archive.; الجمعية التعاونية لعصر الزيتون في بيت جالا، ""محاضر اجتماعات من السنوات 1981 - 2017، مجموعة الجمعية، 7 آب 2018، أرشيف المتحف الفلسطيني الرقمي.",,,text,16 October 1981,1981-10-16,,,,Text,image/jpeg,5325,3754,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/6/87535_ca_object_representations_media_43613_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/6/54160_ca_object_representations_media_43613_original.jpg,https://palarchive.org/index.php/Detail/objects/75184/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,The Cooperative Society for Olive Pressing in Beit Jala Collection | Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,5 December 2018 at 10:19:05,9 March 2021 at 12:03:59,,,,,Text,
ark:/13030/m5z684d6,ark:/21198/z1rg1dpv,,Work,74.0,0074.01.0121|~|75185|~|47614_ca_object_representations_media_43614_original.jpg,The Cooperative Society for Olive Pressing in Beit Jala Collection,Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,وقائع الاجتماع العادي للجنة إدارة الجمعية التعاونية لعصر الزيتون رقم 11 في بلدة بيت جالا للعام 1981,Proceedings of the Ordinary Session No. 10 of the Management Committee of the Cooperative Society for Olive Pressing in Beit Jala - 1981,,"The Cooperative Society for Olive Pressing in Beit Jala, ""Correspondence, Reports, Papers, and Documents"", collection, 7 August 2018, the Palestinian Museum Digital Archive.; The Cooperative Society for Olive Pressing in Beit Jala, ""Minutes 1981 - 2017"", society collection, 7 August 2018, the Palestinian Museum Digital Archive.; الجمعية التعاونية لعصر الزيتون في بيت جالا، ""محاضر اجتماعات من السنوات 1981 - 2017، مجموعة الجمعية، 7 آب 2018، أرشيف المتحف الفلسطيني الرقمي.",,,text,29 October 1981,1981-10-29,,,,Text,image/jpeg,5325,3749,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/6/39707_ca_object_representations_media_43614_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/6/47614_ca_object_representations_media_43614_original.jpg,https://palarchive.org/index.php/Detail/objects/75185/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,The Cooperative Society for Olive Pressing in Beit Jala Collection | Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,5 December 2018 at 10:19:05,9 March 2021 at 12:03:58,,,,,Text,
ark:/13030/m5tf7cpg,ark:/21198/z1rg1dpv,,Work,74.0,0074.01.0122|~|75186|~|24343_ca_object_representations_media_43615_original.jpg,The Cooperative Society for Olive Pressing in Beit Jala Collection,Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,وقائع الاجتماع العادي للجنة إدارة الجمعية التعاونية لعصر الزيتون رقم 12 في بلدة بيت جالا للعام 1981,Proceedings of the Ordinary Session No. 12 of the Management Committee of the Cooperative Society for Olive Pressing in Beit Jala - 1981,,"The Cooperative Society for Olive Pressing in Beit Jala, ""Correspondence, Reports, Papers, and Documents"", collection, 7 August 2018, the Palestinian Museum Digital Archive.; The Cooperative Society for Olive Pressing in Beit Jala, ""Minutes 1981 - 2017"", society collection, 7 August 2018, the Palestinian Museum Digital Archive.; الجمعية التعاونية لعصر الزيتون في بيت جالا، ""محاضر اجتماعات من السنوات 1981 - 2017، مجموعة الجمعية، 7 آب 2018، أرشيف المتحف الفلسطيني الرقمي.",,,text,30 October 1981,1981-10-30,,,,Text,image/jpeg,5325,3749,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/6/90001_ca_object_representations_media_43615_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/6/24343_ca_object_representations_media_43615_original.jpg,https://palarchive.org/index.php/Detail/objects/75186/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,The Cooperative Society for Olive Pressing in Beit Jala Collection | Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,5 December 2018 at 10:19:05,9 March 2021 at 12:03:58,,,,,Text,
ark:/13030/m5sn7r8d,ark:/21198/z1rg1dpv,,Work,74.0,0074.01.0123|~|75187|~|13029_ca_object_representations_media_43616_original.jpg,The Cooperative Society for Olive Pressing in Beit Jala Collection,Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,اجتماع الهيئة العمومية للجمعية التعاونية لعصر الزيتون في بلدة بيت جالا السنوي العادي الأول للعام 1981,The first annual ordinary meeting of the Public Entity of the Cooperative Society for Olive Pressing in Beit Jala - 1981,,"The Cooperative Society for Olive Pressing in Beit Jala, ""Correspondence, Reports, Papers, and Documents"", collection, 7 August 2018, the Palestinian Museum Digital Archive.; The Cooperative Society for Olive Pressing in Beit Jala, ""Minutes 1981 - 2017"", society collection, 7 August 2018, the Palestinian Museum Digital Archive.; الجمعية التعاونية لعصر الزيتون في بيت جالا، ""محاضر اجتماعات من السنوات 1981 - 2017، مجموعة الجمعية، 7 آب 2018، أرشيف المتحف الفلسطيني الرقمي.",,,text,31 May 1981,1981-05-31,,,,Text,image/jpeg,5351,3818,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/6/69849_ca_object_representations_media_43616_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/4/3/6/13029_ca_object_representations_media_43616_original.jpg,https://palarchive.org/index.php/Detail/objects/75187/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,The Cooperative Society for Olive Pressing in Beit Jala Collection | Cooperative Society for Olive Pressing-Beit Jala Sub-collection 1: Documents,5 December 2018 at 10:19:05,9 March 2021 at 12:03:58,,,,,Text,
